,YearBuilt,YearRemodAdd,GarageArea,GrLivArea,MasVnrArea,WoodDeckSF,PoolArea,TotalBsmtSF,ScreenPorch,BsmtFinSF1,SalePrice
548,1955.0,1995.0,720.0,825.0,0.0,140.0,0.0,825.0,0.0,180.0,125000.0
549,2003.0,2004.0,615.0,2094.0,0.0,182.0,0.0,912.0,0.0,0.0,263000.0
550,1977.0,1977.0,440.0,1069.0,0.0,0.0,0.0,1069.0,200.0,559.0,140000.0
551,1957.0,1957.0,288.0,928.0,0.0,0.0,0.0,928.0,0.0,308.0,112500.0
552,2006.0,2006.0,908.0,1717.0,250.0,169.0,0.0,1709.0,0.0,0.0,255500.0
553,1949.0,2003.0,520.0,1126.0,0.0,0.0,0.0,0.0,0.0,0.0,108000.0
554,2003.0,2004.0,871.0,2046.0,292.0,320.0,0.0,998.0,0.0,866.0,284000.0
555,1922.0,1950.0,280.0,1048.0,0.0,0.0,0.0,993.0,0.0,0.0,113000.0
556,1957.0,1957.0,299.0,1092.0,0.0,268.0,0.0,1092.0,122.0,895.0,141000.0
557,1920.0,1950.0,570.0,1336.0,0.0,0.0,0.0,637.0,0.0,637.0,108000.0
558,1996.0,1997.0,406.0,1446.0,0.0,264.0,0.0,729.0,0.0,604.0,175000.0
559,2003.0,2004.0,420.0,1557.0,18.0,143.0,0.0,1374.0,0.0,0.0,234000.0
560,1957.0,1996.0,528.0,1392.0,180.0,0.0,0.0,1392.0,95.0,1302.0,121500.0
561,1974.0,1975.0,418.0,1389.0,0.0,240.0,0.0,1389.0,0.0,1071.0,170000.0
562,1940.0,1969.0,0.0,996.0,0.0,144.0,0.0,996.0,0.0,290.0,108000.0
563,1918.0,1950.0,396.0,1674.0,0.0,72.0,0.0,1163.0,144.0,0.0,185000.0
564,1992.0,2000.0,590.0,2295.0,0.0,0.0,0.0,1095.0,0.0,728.0,268000.0
565,1915.0,1950.0,216.0,1647.0,0.0,0.0,0.0,806.0,0.0,0.0,128000.0
566,2005.0,2007.0,656.0,2504.0,245.0,144.0,0.0,1122.0,0.0,0.0,325000.0
567,2004.0,2004.0,532.0,1535.0,168.0,0.0,0.0,1517.0,0.0,2.0,214000.0
568,1983.0,2009.0,612.0,2132.0,0.0,349.0,0.0,1496.0,0.0,1441.0,316600.0
569,1979.0,1979.0,600.0,943.0,0.0,42.0,0.0,943.0,0.0,943.0,135960.0
570,1965.0,1965.0,576.0,1728.0,108.0,0.0,0.0,1728.0,0.0,231.0,142600.0
571,1959.0,1959.0,288.0,864.0,207.0,168.0,0.0,864.0,0.0,414.0,120000.0
572,2009.0,2009.0,650.0,1692.0,0.0,208.0,0.0,846.0,0.0,0.0,224500.0
573,2000.0,2000.0,400.0,1430.0,0.0,100.0,0.0,384.0,0.0,0.0,170000.0
574,1971.0,2005.0,288.0,1109.0,82.0,35.0,0.0,372.0,0.0,349.0,139000.0
575,1947.0,1950.0,336.0,1216.0,0.0,158.0,0.0,832.0,0.0,442.0,118500.0
576,1928.0,1950.0,216.0,1477.0,0.0,0.0,0.0,861.0,0.0,0.0,145000.0
577,1966.0,1966.0,564.0,1320.0,97.0,160.0,0.0,1164.0,0.0,328.0,164500.0
578,2007.0,2007.0,540.0,1392.0,0.0,0.0,0.0,689.0,0.0,0.0,146000.0
579,1954.0,1954.0,352.0,1795.0,335.0,0.0,0.0,1050.0,0.0,0.0,131500.0
580,1960.0,1987.0,572.0,1429.0,85.0,216.0,0.0,1144.0,0.0,594.0,181900.0
581,2008.0,2009.0,1390.0,2042.0,306.0,0.0,0.0,2042.0,0.0,0.0,253293.0
582,1990.0,1990.0,0.0,816.0,104.0,0.0,0.0,816.0,0.0,816.0,118500.0
583,1893.0,2000.0,880.0,2775.0,0.0,105.0,0.0,1237.0,0.0,0.0,325000.0
584,1935.0,1995.0,240.0,1573.0,0.0,0.0,0.0,884.0,120.0,0.0,133000.0
585,2005.0,2006.0,880.0,2028.0,208.0,326.0,0.0,1868.0,0.0,1460.0,369900.0
586,1918.0,2000.0,275.0,838.0,0.0,0.0,0.0,816.0,0.0,210.0,130000.0
587,1982.0,1982.0,528.0,860.0,0.0,0.0,0.0,840.0,0.0,672.0,137000.0
588,1968.0,2003.0,452.0,1473.0,0.0,0.0,0.0,1437.0,60.0,1324.0,143000.0
589,1930.0,1960.0,308.0,935.0,0.0,0.0,0.0,742.0,0.0,0.0,79500.0
590,2004.0,2004.0,520.0,1582.0,0.0,0.0,0.0,770.0,0.0,490.0,185900.0
591,2008.0,2008.0,842.0,2296.0,420.0,382.0,0.0,1722.0,0.0,1338.0,451950.0
592,1982.0,2003.0,816.0,816.0,0.0,0.0,0.0,816.0,0.0,816.0,138000.0
593,2003.0,2003.0,420.0,848.0,170.0,140.0,0.0,848.0,0.0,685.0,140000.0
594,1975.0,1975.0,280.0,924.0,0.0,0.0,0.0,924.0,0.0,0.0,110000.0
595,2005.0,2006.0,758.0,1826.0,238.0,180.0,0.0,1814.0,120.0,1422.0,319000.0
596,1910.0,1993.0,216.0,1368.0,0.0,0.0,0.0,684.0,0.0,0.0,114504.0
597,2006.0,2007.0,648.0,1402.0,72.0,120.0,0.0,1258.0,0.0,0.0,194201.0
598,1977.0,1977.0,621.0,1647.0,459.0,0.0,0.0,1430.0,0.0,1283.0,217500.0
599,1980.0,1980.0,452.0,1556.0,0.0,161.0,0.0,716.0,0.0,81.0,151000.0
600,2005.0,2005.0,736.0,1904.0,280.0,179.0,0.0,1058.0,0.0,546.0,275000.0
601,1937.0,1950.0,544.0,1375.0,0.0,0.0,0.0,780.0,126.0,0.0,141000.0
602,1992.0,1992.0,506.0,1915.0,0.0,120.0,0.0,908.0,0.0,789.0,220000.0
603,2004.0,2005.0,480.0,1200.0,0.0,0.0,0.0,600.0,0.0,0.0,151000.0
604,2002.0,2002.0,530.0,1494.0,99.0,192.0,0.0,1494.0,0.0,922.0,221000.0
605,1965.0,1990.0,486.0,1986.0,176.0,0.0,0.0,768.0,189.0,454.0,205000.0
606,1996.0,1996.0,576.0,1040.0,0.0,168.0,0.0,1040.0,0.0,732.0,152000.0
607,1948.0,2002.0,230.0,2008.0,0.0,103.0,0.0,896.0,0.0,603.0,225000.0
608,1934.0,1998.0,380.0,3194.0,0.0,0.0,0.0,965.0,0.0,428.0,359100.0
609,1961.0,1961.0,261.0,1029.0,192.0,64.0,0.0,1029.0,0.0,903.0,118500.0
610,2000.0,2000.0,736.0,2153.0,204.0,253.0,0.0,1440.0,0.0,904.0,313000.0
611,1978.0,1978.0,564.0,1032.0,233.0,0.0,0.0,1032.0,0.0,605.0,148000.0
612,2001.0,2001.0,531.0,1872.0,108.0,160.0,0.0,1299.0,0.0,990.0,261500.0
613,2007.0,2007.0,0.0,1120.0,0.0,0.0,0.0,1120.0,0.0,206.0,147000.0
614,1972.0,1972.0,0.0,630.0,0.0,96.0,0.0,630.0,0.0,150.0,75500.0
615,1963.0,1963.0,480.0,1054.0,156.0,120.0,0.0,936.0,0.0,763.0,137500.0
616,2002.0,2003.0,393.0,1509.0,0.0,100.0,0.0,783.0,0.0,457.0,183200.0
617,1954.0,1954.0,528.0,832.0,0.0,0.0,0.0,832.0,0.0,0.0,105500.0
618,2007.0,2007.0,774.0,1828.0,452.0,0.0,0.0,1822.0,260.0,48.0,314813.0
619,2003.0,2003.0,749.0,2262.0,226.0,168.0,0.0,1482.0,0.0,871.0,305000.0
620,1914.0,1950.0,0.0,864.0,0.0,0.0,0.0,864.0,0.0,41.0,67000.0
621,1974.0,1997.0,624.0,2614.0,0.0,38.0,0.0,1522.0,0.0,956.0,240000.0
622,1977.0,1977.0,484.0,980.0,153.0,192.0,0.0,980.0,0.0,560.0,135000.0
623,2000.0,2000.0,440.0,1512.0,513.0,0.0,0.0,756.0,0.0,420.0,168500.0
624,1972.0,1972.0,484.0,1790.0,288.0,148.0,0.0,732.0,147.0,247.0,165150.0
625,1962.0,1962.0,440.0,1116.0,261.0,0.0,0.0,1116.0,385.0,0.0,160000.0
626,1960.0,1978.0,286.0,1422.0,0.0,0.0,0.0,978.0,0.0,0.0,139900.0
627,1955.0,1972.0,364.0,1520.0,164.0,0.0,0.0,1156.0,0.0,674.0,153000.0
628,1969.0,1969.0,504.0,2080.0,192.0,335.0,0.0,1040.0,0.0,650.0,135000.0
629,1964.0,1964.0,520.0,1350.0,259.0,176.0,0.0,1248.0,0.0,624.0,168500.0
630,1880.0,1991.0,240.0,1750.0,0.0,0.0,0.0,636.0,0.0,0.0,124000.0
631,2006.0,2006.0,627.0,1554.0,108.0,156.0,0.0,1554.0,0.0,24.0,209500.0
632,1977.0,1977.0,544.0,1411.0,209.0,192.0,0.0,1386.0,0.0,822.0,82500.0
633,1954.0,2005.0,260.0,1056.0,0.0,390.0,0.0,1056.0,0.0,480.0,139400.0
634,1980.0,1980.0,576.0,1056.0,0.0,264.0,0.0,1056.0,0.0,1056.0,144000.0
635,1914.0,1995.0,0.0,3395.0,0.0,0.0,0.0,1440.0,0.0,256.0,200000.0
636,1936.0,1950.0,0.0,800.0,0.0,0.0,0.0,264.0,0.0,0.0,60000.0
637,1954.0,1954.0,256.0,1387.0,0.0,0.0,0.0,811.0,0.0,0.0,93000.0
638,1910.0,1950.0,0.0,796.0,0.0,328.0,0.0,796.0,0.0,0.0,85000.0
639,2006.0,2006.0,648.0,1567.0,0.0,312.0,0.0,1520.0,0.0,1154.0,264561.0
640,2003.0,2004.0,588.0,1518.0,472.0,185.0,0.0,1518.0,0.0,1218.0,274000.0
641,2001.0,2001.0,650.0,1929.0,0.0,0.0,0.0,1057.0,0.0,738.0,226000.0
642,1972.0,1995.0,538.0,2704.0,0.0,269.0,0.0,1952.0,0.0,1410.0,345000.0
643,1969.0,1969.0,462.0,1620.0,263.0,208.0,0.0,780.0,0.0,493.0,152000.0
644,2009.0,2009.0,478.0,1766.0,162.0,195.0,0.0,1766.0,0.0,1121.0,370878.0
645,1971.0,1971.0,576.0,981.0,0.0,0.0,0.0,981.0,0.0,282.0,143250.0
646,1950.0,1950.0,420.0,1048.0,0.0,0.0,0.0,0.0,0.0,0.0,98300.0
647,1953.0,1953.0,495.0,1094.0,216.0,0.0,0.0,1094.0,287.0,500.0,155000.0
648,1966.0,1966.0,442.0,1839.0,351.0,0.0,0.0,756.0,0.0,0.0,155000.0
649,1970.0,1970.0,0.0,630.0,0.0,0.0,0.0,630.0,0.0,131.0,84500.0
650,2007.0,2007.0,562.0,1665.0,0.0,0.0,0.0,813.0,0.0,0.0,205950.0
651,1940.0,1950.0,296.0,1510.0,0.0,120.0,0.0,755.0,0.0,0.0,108000.0
652,1996.0,1996.0,512.0,1716.0,0.0,0.0,0.0,880.0,0.0,0.0,191000.0
653,1906.0,1995.0,216.0,1469.0,0.0,57.0,0.0,756.0,0.0,0.0,135000.0
654,1995.0,1995.0,839.0,2113.0,660.0,236.0,0.0,2109.0,0.0,1696.0,350000.0
655,1971.0,1971.0,264.0,1092.0,381.0,0.0,0.0,525.0,0.0,0.0,88000.0
656,1959.0,2006.0,312.0,1053.0,54.0,0.0,0.0,1053.0,0.0,806.0,145500.0
657,1931.0,2000.0,270.0,1502.0,0.0,0.0,0.0,776.0,0.0,0.0,149000.0
658,1948.0,1950.0,330.0,1458.0,0.0,192.0,0.0,912.0,0.0,0.0,97500.0
659,1964.0,1999.0,480.0,1486.0,0.0,0.0,0.0,1486.0,0.0,637.0,167000.0
660,1976.0,1976.0,550.0,1935.0,233.0,0.0,0.0,793.0,0.0,0.0,197900.0
661,1994.0,2005.0,711.0,2448.0,528.0,517.0,0.0,1629.0,0.0,1361.0,402000.0
662,1968.0,1968.0,576.0,1392.0,216.0,0.0,0.0,1392.0,0.0,0.0,110000.0
663,1972.0,1972.0,588.0,1181.0,0.0,0.0,0.0,1138.0,0.0,920.0,137500.0
664,2005.0,2006.0,1134.0,2097.0,0.0,192.0,0.0,2077.0,0.0,1721.0,423000.0
665,2000.0,2000.0,504.0,1936.0,40.0,188.0,0.0,1406.0,0.0,0.0,230500.0
666,1965.0,1979.0,596.0,2380.0,113.0,0.0,0.0,1021.0,0.0,187.0,129000.0
667,1994.0,1998.0,575.0,1679.0,258.0,224.0,0.0,1408.0,0.0,1138.0,193500.0
668,1956.0,1987.0,576.0,1437.0,0.0,304.0,0.0,1188.0,0.0,988.0,168000.0
669,1922.0,1950.0,252.0,1180.0,0.0,0.0,0.0,700.0,0.0,0.0,137500.0
670,2005.0,2005.0,540.0,1476.0,0.0,100.0,0.0,738.0,0.0,193.0,173500.0
671,1925.0,1950.0,300.0,1369.0,0.0,147.0,0.0,672.0,0.0,551.0,103600.0
672,1977.0,1977.0,546.0,1208.0,0.0,198.0,0.0,1208.0,0.0,767.0,165000.0
673,1957.0,2004.0,416.0,1839.0,106.0,0.0,0.0,1477.0,200.0,1186.0,257500.0
674,1965.0,1965.0,384.0,1136.0,0.0,426.0,0.0,1136.0,0.0,892.0,140000.0
675,1978.0,1978.0,440.0,1441.0,0.0,28.0,0.0,855.0,0.0,311.0,148500.0
676,1900.0,1950.0,779.0,1774.0,0.0,0.0,0.0,1095.0,0.0,0.0,87000.0
677,1924.0,2006.0,240.0,792.0,0.0,316.0,0.0,768.0,0.0,0.0,109500.0
678,2008.0,2008.0,834.0,2046.0,464.0,322.0,0.0,2046.0,0.0,0.0,372500.0
679,1961.0,1961.0,572.0,988.0,57.0,0.0,0.0,988.0,0.0,827.0,128500.0
680,1980.0,1980.0,264.0,923.0,0.0,80.0,0.0,923.0,0.0,543.0,143000.0
681,1932.0,2000.0,281.0,1520.0,0.0,0.0,0.0,793.0,0.0,182.0,159434.0
682,1996.0,1997.0,431.0,1291.0,0.0,307.0,0.0,1291.0,0.0,1003.0,173000.0
683,2002.0,2002.0,702.0,1668.0,215.0,257.0,0.0,1626.0,0.0,1059.0,285000.0
684,1998.0,1998.0,486.0,1839.0,30.0,0.0,0.0,1195.0,0.0,0.0,221000.0
685,1984.0,1984.0,577.0,2090.0,0.0,219.0,0.0,1190.0,0.0,828.0,207500.0
686,2007.0,2007.0,578.0,1761.0,0.0,144.0,0.0,874.0,0.0,0.0,227875.0
687,2004.0,2004.0,480.0,1102.0,0.0,0.0,0.0,551.0,0.0,239.0,148800.0
688,2007.0,2007.0,567.0,1419.0,0.0,140.0,0.0,1419.0,0.0,945.0,392000.0
689,2005.0,2006.0,460.0,1362.0,256.0,192.0,0.0,1362.0,0.0,20.0,194700.0
690,2004.0,2004.0,420.0,848.0,147.0,149.0,0.0,848.0,0.0,697.0,141000.0
691,1994.0,1995.0,832.0,4316.0,1170.0,382.0,0.0,2444.0,0.0,1455.0,755000.0
692,1989.0,1990.0,628.0,2519.0,293.0,320.0,0.0,1210.0,0.0,965.0,335000.0
693,1921.0,1968.0,326.0,1073.0,0.0,0.0,0.0,1073.0,0.0,0.0,108480.0
694,1936.0,1950.0,576.0,1539.0,0.0,112.0,0.0,927.0,0.0,0.0,141500.0
695,1987.0,1987.0,551.0,1137.0,72.0,125.0,0.0,1112.0,0.0,980.0,176000.0
696,1921.0,1950.0,205.0,616.0,0.0,0.0,0.0,616.0,0.0,616.0,89000.0
697,1952.0,1952.0,308.0,1148.0,0.0,0.0,0.0,980.0,0.0,210.0,123500.0
698,1965.0,2009.0,336.0,894.0,0.0,416.0,0.0,894.0,0.0,553.0,138500.0
699,2004.0,2004.0,530.0,1391.0,0.0,156.0,0.0,1391.0,0.0,16.0,196000.0
700,2002.0,2002.0,765.0,1800.0,630.0,270.0,0.0,1800.0,0.0,1274.0,312500.0
701,1969.0,1969.0,528.0,1164.0,168.0,0.0,0.0,1164.0,0.0,0.0,140000.0
702,2006.0,2006.0,666.0,2576.0,466.0,324.0,0.0,1234.0,0.0,0.0,361919.0
703,1900.0,1996.0,672.0,1812.0,0.0,344.0,0.0,360.0,0.0,0.0,140000.0
704,2004.0,2005.0,606.0,1484.0,109.0,0.0,0.0,1473.0,0.0,712.0,213000.0
705,1930.0,1950.0,0.0,1092.0,0.0,0.0,0.0,0.0,0.0,0.0,55000.0
706,1971.0,2002.0,739.0,1824.0,351.0,380.0,0.0,1643.0,0.0,1219.0,302000.0
707,2006.0,2006.0,550.0,1324.0,176.0,192.0,0.0,1324.0,0.0,863.0,254000.0
708,2007.0,2007.0,400.0,1456.0,0.0,100.0,0.0,728.0,0.0,0.0,179540.0
709,1966.0,1966.0,408.0,904.0,41.0,0.0,0.0,876.0,0.0,0.0,109900.0
710,1935.0,2003.0,0.0,729.0,0.0,0.0,0.0,270.0,0.0,0.0,52000.0
711,1900.0,1950.0,384.0,1178.0,0.0,68.0,0.0,859.0,0.0,0.0,102776.0
712,1988.0,1989.0,472.0,1228.0,0.0,168.0,0.0,1228.0,0.0,767.0,189000.0
713,1970.0,1970.0,576.0,960.0,160.0,0.0,0.0,960.0,0.0,789.0,129000.0
714,1976.0,2005.0,475.0,1479.0,289.0,0.0,0.0,725.0,0.0,533.0,130500.0
715,1974.0,1974.0,478.0,1350.0,174.0,0.0,0.0,1064.0,0.0,0.0,165000.0
716,1890.0,1998.0,704.0,2554.0,0.0,0.0,0.0,718.0,0.0,0.0,159500.0
717,1973.0,2000.0,439.0,1178.0,0.0,224.0,0.0,1176.0,0.0,1084.0,157000.0
718,1993.0,1994.0,983.0,2418.0,651.0,250.0,0.0,1311.0,0.0,1173.0,341000.0
719,1969.0,1969.0,300.0,971.0,0.0,0.0,0.0,971.0,0.0,523.0,128500.0
720,1985.0,1985.0,564.0,1742.0,0.0,114.0,0.0,1742.0,0.0,1148.0,275000.0
721,2004.0,2004.0,420.0,848.0,169.0,160.0,0.0,848.0,0.0,662.0,143000.0
722,1970.0,1970.0,463.0,864.0,0.0,0.0,0.0,864.0,0.0,191.0,124500.0
723,1954.0,1972.0,548.0,1470.0,0.0,0.0,0.0,941.0,156.0,0.0,135000.0
724,2007.0,2008.0,768.0,1698.0,340.0,327.0,0.0,1698.0,0.0,1234.0,320000.0
725,1970.0,1970.0,660.0,864.0,0.0,96.0,0.0,864.0,0.0,375.0,120500.0
726,1988.0,2007.0,540.0,1680.0,260.0,292.0,0.0,880.0,0.0,808.0,222000.0
727,2007.0,2007.0,632.0,1232.0,82.0,132.0,0.0,1232.0,0.0,724.0,194500.0
728,1958.0,1958.0,888.0,1776.0,95.0,0.0,0.0,1584.0,0.0,0.0,110000.0
729,1925.0,1950.0,539.0,1208.0,0.0,0.0,0.0,780.0,0.0,152.0,103000.0
730,1995.0,1996.0,608.0,1616.0,0.0,237.0,0.0,1595.0,0.0,1180.0,236500.0
731,2003.0,2003.0,438.0,1146.0,442.0,160.0,0.0,868.0,0.0,786.0,187500.0
732,1998.0,1999.0,541.0,2031.0,202.0,192.0,0.0,1153.0,0.0,252.0,222500.0
733,1961.0,1983.0,264.0,1144.0,0.0,165.0,0.0,864.0,0.0,594.0,131400.0
734,1968.0,1968.0,300.0,948.0,0.0,147.0,0.0,948.0,0.0,0.0,108000.0
735,1914.0,1970.0,320.0,1768.0,0.0,0.0,0.0,880.0,0.0,390.0,163000.0
736,1950.0,1950.0,400.0,1040.0,0.0,0.0,0.0,0.0,0.0,0.0,93500.0
737,2005.0,2005.0,800.0,1801.0,0.0,0.0,0.0,893.0,0.0,0.0,239900.0
738,1987.0,1988.0,0.0,1200.0,0.0,120.0,0.0,1200.0,0.0,1200.0,179000.0
739,2004.0,2004.0,572.0,1728.0,0.0,187.0,0.0,864.0,0.0,0.0,190000.0
740,1910.0,2002.0,360.0,1432.0,0.0,270.0,0.0,264.0,0.0,0.0,132000.0
741,1961.0,1996.0,288.0,912.0,0.0,168.0,0.0,912.0,0.0,832.0,142000.0
742,2000.0,2001.0,539.0,1349.0,108.0,120.0,0.0,1349.0,0.0,0.0,179000.0
743,1963.0,1999.0,480.0,1464.0,0.0,302.0,0.0,520.0,100.0,444.0,175000.0
744,1993.0,1993.0,462.0,1337.0,0.0,96.0,0.0,1337.0,0.0,733.0,180000.0
745,1976.0,1996.0,831.0,2715.0,289.0,0.0,0.0,1142.0,0.0,575.0,299800.0
746,2000.0,2000.0,554.0,2256.0,0.0,224.0,0.0,952.0,0.0,300.0,236000.0
747,1880.0,2003.0,864.0,2640.0,0.0,181.0,0.0,1240.0,0.0,0.0,265979.0
748,1996.0,1996.0,527.0,1720.0,338.0,240.0,0.0,1720.0,0.0,919.0,260400.0
749,1945.0,1950.0,240.0,1529.0,0.0,92.0,0.0,0.0,0.0,0.0,98000.0
750,1910.0,2004.0,0.0,1140.0,0.0,0.0,0.0,576.0,0.0,0.0,96500.0
751,2003.0,2003.0,400.0,1320.0,0.0,0.0,0.0,660.0,0.0,0.0,162000.0
752,1997.0,1997.0,576.0,1494.0,0.0,168.0,0.0,1479.0,0.0,1200.0,217000.0
753,2005.0,2005.0,878.0,2098.0,178.0,192.0,0.0,1030.0,0.0,0.0,275500.0
754,1969.0,2005.0,440.0,1026.0,0.0,171.0,0.0,1026.0,0.0,439.0,156000.0
755,1999.0,1999.0,440.0,1471.0,894.0,0.0,0.0,729.0,0.0,381.0,172500.0
756,2007.0,2007.0,578.0,1768.0,0.0,144.0,0.0,866.0,0.0,20.0,212000.0
757,1978.0,1978.0,440.0,1386.0,328.0,335.0,0.0,672.0,0.0,438.0,158900.0
758,1999.0,1999.0,440.0,1501.0,360.0,0.0,0.0,744.0,0.0,549.0,179400.0
759,1995.0,1995.0,752.0,2531.0,513.0,222.0,0.0,1318.0,0.0,56.0,290000.0
760,1959.0,1959.0,300.0,864.0,0.0,0.0,0.0,864.0,0.0,612.0,127500.0
761,1924.0,1950.0,440.0,1301.0,0.0,0.0,0.0,1145.0,0.0,405.0,100000.0
762,2009.0,2009.0,614.0,1547.0,0.0,169.0,0.0,756.0,0.0,24.0,215200.0
763,1999.0,1999.0,856.0,2365.0,673.0,0.0,0.0,1252.0,180.0,1163.0,337000.0
764,1995.0,1996.0,481.0,1494.0,0.0,0.0,0.0,1494.0,216.0,437.0,270000.0
765,2008.0,2008.0,592.0,1506.0,284.0,0.0,0.0,1498.0,0.0,0.0,264132.0
766,1988.0,1988.0,496.0,1714.0,42.0,228.0,0.0,980.0,0.0,394.0,196500.0
767,1940.0,1985.0,423.0,1750.0,0.0,245.0,0.0,983.0,0.0,660.0,160000.0
768,2004.0,2005.0,484.0,1836.0,0.0,120.0,0.0,1860.0,0.0,24.0,216837.0
769,2003.0,2003.0,841.0,3279.0,603.0,503.0,0.0,1650.0,210.0,1416.0,538000.0
770,1982.0,1982.0,576.0,858.0,0.0,120.0,0.0,858.0,0.0,685.0,134900.0
771,1951.0,1951.0,396.0,1220.0,0.0,0.0,0.0,836.0,0.0,836.0,102000.0
772,1976.0,1976.0,672.0,1117.0,0.0,144.0,0.0,1029.0,0.0,422.0,107000.0
773,1958.0,1958.0,275.0,912.0,1.0,0.0,0.0,912.0,0.0,456.0,114500.0
774,2006.0,2006.0,895.0,1973.0,375.0,315.0,0.0,1935.0,0.0,0.0,395000.0
775,1998.0,1998.0,412.0,1204.0,320.0,0.0,0.0,1204.0,0.0,866.0,162000.0
776,2005.0,2006.0,865.0,1614.0,240.0,144.0,0.0,1614.0,0.0,20.0,221500.0
777,1974.0,1974.0,440.0,894.0,0.0,241.0,0.0,864.0,0.0,762.0,142500.0
778,1977.0,1977.0,630.0,2020.0,320.0,0.0,0.0,0.0,0.0,0.0,144000.0
779,1977.0,1977.0,504.0,1004.0,90.0,0.0,0.0,975.0,0.0,975.0,135000.0
780,1995.0,1996.0,402.0,1253.0,38.0,220.0,0.0,1237.0,0.0,0.0,176000.0
781,1992.0,1992.0,484.0,1603.0,0.0,0.0,0.0,761.0,0.0,387.0,175900.0
782,2001.0,2002.0,605.0,1430.0,0.0,0.0,0.0,1413.0,0.0,0.0,187100.0
783,1978.0,1978.0,602.0,1110.0,104.0,303.0,0.0,1097.0,0.0,1097.0,165500.0
784,1914.0,2001.0,0.0,1484.0,0.0,0.0,0.0,742.0,0.0,0.0,128000.0
785,1967.0,1967.0,457.0,1342.0,0.0,0.0,0.0,1372.0,197.0,251.0,161500.0
786,1915.0,1950.0,416.0,1652.0,0.0,0.0,0.0,686.0,0.0,686.0,139000.0
787,2004.0,2004.0,618.0,2084.0,0.0,0.0,0.0,956.0,0.0,656.0,233000.0
788,1954.0,2000.0,281.0,901.0,0.0,0.0,0.0,901.0,0.0,0.0,107900.0
789,1966.0,2007.0,444.0,2087.0,157.0,133.0,0.0,832.0,0.0,568.0,187500.0
790,2005.0,2006.0,397.0,1145.0,11.0,100.0,0.0,1145.0,0.0,16.0,160200.0
791,1976.0,1976.0,539.0,1062.0,0.0,120.0,0.0,1029.0,0.0,539.0,146800.0
792,1996.0,1997.0,455.0,2013.0,0.0,180.0,0.0,1117.0,0.0,862.0,269790.0
793,2007.0,2007.0,474.0,1496.0,140.0,168.0,0.0,1496.0,0.0,0.0,225000.0
794,1994.0,1996.0,409.0,1895.0,0.0,143.0,0.0,712.0,0.0,0.0,194500.0
795,1980.0,1981.0,476.0,1564.0,130.0,0.0,0.0,650.0,204.0,0.0,171000.0
796,1977.0,1977.0,528.0,1285.0,148.0,138.0,0.0,660.0,0.0,0.0,143500.0
797,1953.0,1953.0,240.0,773.0,0.0,0.0,0.0,773.0,0.0,570.0,110000.0
798,2008.0,2009.0,820.0,3140.0,860.0,144.0,0.0,1926.0,0.0,0.0,485000.0
799,1937.0,1950.0,240.0,1768.0,252.0,0.0,0.0,731.0,0.0,569.0,175000.0
800,1997.0,1997.0,603.0,1688.0,0.0,403.0,0.0,616.0,0.0,462.0,200000.0
801,1916.0,1990.0,440.0,1196.0,0.0,0.0,0.0,1196.0,0.0,197.0,109900.0
802,2005.0,2005.0,410.0,1456.0,0.0,36.0,0.0,728.0,0.0,648.0,189000.0
803,2008.0,2009.0,1020.0,2822.0,424.0,52.0,0.0,1734.0,192.0,0.0,582933.0
804,1954.0,1954.0,286.0,1128.0,0.0,0.0,0.0,936.0,0.0,812.0,118000.0
805,2008.0,2008.0,554.0,1428.0,256.0,0.0,0.0,1417.0,0.0,0.0,227680.0
806,1967.0,1967.0,384.0,980.0,0.0,68.0,0.0,980.0,0.0,400.0,135500.0
807,1923.0,2004.0,528.0,1576.0,0.0,0.0,0.0,1324.0,0.0,1309.0,223500.0
808,1966.0,1966.0,484.0,1086.0,1047.0,0.0,0.0,1024.0,0.0,516.0,159950.0
809,1898.0,1965.0,360.0,2138.0,0.0,40.0,0.0,849.0,0.0,0.0,106000.0
810,1974.0,1999.0,484.0,1309.0,99.0,265.0,648.0,1040.0,0.0,663.0,181000.0
811,2004.0,2004.0,420.0,848.0,169.0,140.0,0.0,848.0,0.0,662.0,144500.0
812,1952.0,1952.0,504.0,1044.0,0.0,0.0,0.0,540.0,0.0,0.0,55993.0
813,1958.0,1958.0,301.0,1442.0,243.0,0.0,0.0,1442.0,0.0,608.0,157900.0
814,1918.0,1950.0,280.0,1250.0,0.0,207.0,0.0,686.0,0.0,0.0,116000.0
815,1998.0,1998.0,598.0,1661.0,442.0,0.0,0.0,1649.0,0.0,0.0,224900.0
816,1954.0,1954.0,275.0,1008.0,0.0,0.0,0.0,1008.0,0.0,486.0,137000.0
817,2002.0,2002.0,857.0,1689.0,148.0,150.0,0.0,1568.0,0.0,1218.0,271000.0
818,1971.0,1971.0,440.0,1052.0,80.0,0.0,0.0,1010.0,0.0,504.0,155000.0
819,2009.0,2010.0,484.0,1358.0,128.0,192.0,0.0,1358.0,0.0,733.0,224000.0
820,2003.0,2003.0,595.0,1640.0,0.0,0.0,0.0,798.0,0.0,0.0,183000.0
821,1953.0,1953.0,576.0,936.0,0.0,0.0,0.0,936.0,0.0,0.0,93000.0
822,2003.0,2003.0,433.0,1733.0,0.0,100.0,0.0,847.0,0.0,0.0,225000.0
